"trade_year","from_iso3","to_iso3","sector","trade_value"
2005,"BRA","CYP","Vehicle Trade",1448671.66666667
2005,"VEN","GBR","Water Transport",27316150.3333333
2005,"AUS","IDN","Wholesale Trade",8773923.66666667
2005,"SVN","AUS","Water Transport",444747.166666667
2005,"FRA","LVA","Other Services",4386124.5
2005,"EST","RoW","Business Services",39154833.5
2005,"HUN","DEU","Air Transport",204284716.666667
2005,"BMU","USA","Inland Transport",42500000
2005,"AZE","ARE","Communications",688000
2005,"RoW","IRN","Water Transport",387333333.333333
2005,"NGA","SWE","Other Services",29422898
2005,"USA","DEU","Hospitality",8984595200
2005,"SVN","ITA","Hospitality",939041200
2005,"SRB","KNA","Business Services",2000
2005,"CAN","HUN","Inland Transport",1298259.5
2005,"SVN","JPN","Real Estate",40110
2005,"RUS","DOM","Water Transport",537200
2005,"LVA","SVK","Other Services",2613624.5
2005,"ISR","GRC","Water Transport",15894491.3333333
2005,"DNK","SGP","Retail Trade",25329338
2005,"DEU","ARG","Water Transport",137041816.666667
2005,"POL","KGZ","Other Services",36531
2005,"RoW","BRB","Public Services",40800000
2005,"ESP","PRT","Financial Services",78685990
2005,"RUS","BHS","Vehicle Trade",4676314
2005,"ITA","NGA","Retail Trade",239479100
2005,"CHN","AUS","Wholesale Trade",54701859.8333333
2005,"AZE","TKM","Inland Transport",72500
2005,"CHL","HUN","Wholesale Trade",3932.33333333333
2005,"DEU","NOR","Utilities",107990721.5
2005,"SRB","BHR","Financial Services",1000
2005,"BLR","LVA","Business Services",5079000
2005,"GRC","DEU","Air Transport",607742116.666667
2005,"RUS","GIB","Water Transport",86199480.1666667
2005,"KGZ","IND","Public Services",329960
2005,"KGZ","BIH","Air Transport",1080
2005,"SVK","LTU","Construction",96736
2005,"KGZ","BGD","Business Services",1500
2005,"BEL","GBR","Communications",596928200
2005,"MAR","HUN","Hospitality",4764808
2005,"CZE","IDN","Retail Trade",12977
2005,"MLT","DNK","Communications",950838
2005,"CYP","GBR","Business Services",483727139
2005,"RoW","TGO","Financial Services",33200600
2005,"BEL","MYS","Retail Trade",5898500
2005,"CHL","GRC","Wholesale Trade",324417.5
2005,"ROU","CYP","Business Services",17961521.5
2005,"LUX","RoW","Hospitality",10260794660
2005,"BEL","CHN","Construction",28312800
2005,"AUT","LTU","Education",1183239
2005,"CYP","ISR","Hospitality",54012565
2005,"RUS","GNQ","Financial Services",22222
2005,"DEU","PRT","Inland Transport",72748166.6666667
2005,"KOR","DEU","Wholesale Trade",176561766.666667
2005,"NOR","KGZ","Business Services",28798
2005,"PRT","CYP","Financial Services",20055
2005,"HRV","SRB","Vehicle Trade",333333.333333333
2005,"PHL","RUS","Air Transport",80048.3333333333
2005,"POL","ISR","Air Transport",20869482.5
2005,"GRC","MLT","Transport Services",849384
2005,"RoW","CZE","Public Services",202604038
2005,"MAR","GRC","Hospitality",12410444
2005,"ISR","ITA","Business Services",59086500
2005,"SGP","SWE","Construction",7370766
2005,"EST","ZAF","Utilities",91426.8333333333
2005,"CAN","GRC","Inland Transport",33206271.6666667
2005,"NAM","RoW","Vehicle Trade",3756252.5
2005,"KGZ","CRI","Hospitality",5087
2005,"URY","DEU","Public Services",3539100
2005,"ISR","HUN","Water Transport",10398072.5
2005,"THA","KGZ","Vehicle Trade",40276.1666666667
2005,"MAR","RUS","Retail Trade",356359
2005,"DEU","THA","Public Services",11797000
2005,"AUS","CZE","Financial Services",988589
2005,"HRV","SVN","Communications",69453658
2005,"LTU","BGR","Other Services",663581.5
2005,"RUS","FIN","Hospitality",343103948
2005,"EST","DEU","Public Services",8981056
2005,"NZL","CZE","Hospitality",474240
2005,"ESP","SVK","Inland Transport",2674381.83333333
2005,"BEL","NLD","Vehicle Trade",131735919.333333
2005,"NLD","SRB","Business Services",13955500
2005,"LUX","AUS","Utilities",727481.666666667
2005,"EST","ISR","Other Services",164568
2005,"SVK","CAN","Air Transport",876321.166666667
2005,"SGP","LTU","Hospitality",1210373
2005,"NER","SRB","Hospitality",18000
2005,"DNK","ESP","Hospitality",167704972
2005,"FIN","FRA","Other Services",86849514
2005,"BRA","FRA","Transport Services",5898500
2005,"DNK","RoW","Wholesale Trade",141107652.833333
2005,"SVN","TUR","Utilities",3110868.83333333
2005,"IND","NLD","Public Services",519068
2005,"THA","CZE","Financial Services",1309467
2005,"SWE","DNK","Air Transport",1183320105.33333
2005,"AUS","KGZ","Vehicle Trade",106919
2005,"LVA","ITA","Air Transport",10027450
2005,"LBN","SRB","Air Transport",944833.333333333
2005,"DEU","SVK","Financial Services",89854210
2005,"ZAF","BGR","Air Transport",461459.166666667
2005,"DNK","SVN","Transport Services",3450623
2005,"CHL","SVK","Vehicle Trade",5112
2005,"LUX","SRB","Transport Services",4000
2005,"AUT","RUS","Vehicle Trade",4137147.66666667
2005,"EST","KGZ","Air Transport",190469.166666667
2005,"TUR","SVN","Education",18875
2005,"CAN","ROU","Hospitality",29647041
2005,"RoW","BEL","Real Estate",726695200
2005,"GBR","MYS","Public Services",13801310
2005,"EST","USA","Health",57805
2005,"FIN","CYP","Retail Trade",1973638
2005,"SVK","SWE","Hospitality",12200458
2005,"KOR","PHL","Hospitality",68400000
2005,"BGR","VEN","Hospitality",300825
2005,"RWA","RoW","Communications",8530000
2005,"DEU","POL","Vehicle Trade",134792128.833333
2005,"JAM","SRB","Water Transport",4833.33333333333
2005,"CYP","EGY","Hospitality",184032
2005,"NOR","JPN","Inland Transport",79464986.1666667
2005,"PRT","BRA","Construction",106173
2005,"RoW","GTM","Water Transport",1561666666.66667
2005,"ISR","NLD","Retail Trade",175692633
2005,"RUS","BMU","Construction",6
2005,"POL","EGY","Air Transport",1124450.5
2005,"USA","CHL","Education",82000000
2005,"CZE","ZAF","Wholesale Trade",1047377
2005,"POL","ZAF","Transport Services",1760112
2005,"MNG","KGZ","Financial Services",236
2005,"IRL","RoW","Communications",1020440500
2005,"SVN","LUX","Vehicle Trade",334248.333333333
2005,"RoW","BHS","Retail Trade",317180002
2005,"LUX","GBR","Financial Services",1592123120
2005,"AUT","NGA","Education",1179700
2005,"SRB","RoW","Inland Transport",21456115.8333333
2005,"CAN","SRB","Utilities",82000
2005,"NZL","RUS","Other Services",2550770
2005,"FIN","PRT","Public Services",235940
2005,"BLR","KGZ","Retail Trade",1716
2005,"NOR","RoW","Air Transport",59850113.3333333
2005,"SCG","RUS","Real Estate",508057
2005,"USA","PHL","Wholesale Trade",52166666.6666667
2005,"RUS","BIH","Transport Services",4638
2005,"ITA","LTU","Retail Trade",1927629
2005,"ZAF","LTU","Other Services",11797
2005,"SWE","SVN","Public Services",423512
2005,"PRY","RoW","Financial Services",43000000
2005,"GRL","RoW","Financial Services",5905711
2005,"SRB","CYM","Transport Services",8000
2005,"NOR","LVA","Retail Trade",4272874
2005,"USA","FRA","Water Transport",2805326600
2005,"ERI","SRB","Hospitality",3000
2005,"NLD","RoW","Inland Transport",8175409084.33333
2005,"DEU","IDN","Transport Services",28312800
2005,"RoW","KEN","Transport Services",90840220
2005,"RUS","KEN","Other Services",683447
2005,"TUR","KOR","Air Transport",12716666.6666667
2005,"SRB","JPN","Air Transport",95333.3333333333
2005,"CZE","POL","Other Services",45745227
2005,"RoW","MUS","Public Services",4705291
2005,"ROU","POL","Water Transport",3062108
2005,"HKG","RUS","Transport Services",163953688
2005,"GBR","HRV","Financial Services",53397942
2005,"IRL","DEU","Air Transport",172629433.333333
2005,"AUT","BGR","Inland Transport",92537831.1666667
2005,"MLT","LUX","Hospitality",5780530
2005,"SGP","SRB","Other Services",393500
2005,"SRB","IRL","Hospitality",687000
2005,"SVN","IRL","Communications",375145
2005,"RUS","JOR","Utilities",148984
2005,"USA","SGP","Utilities",470450252.666667
2005,"PAN","RoW","Transport Services",1791000000
2005,"HUN","ESP","Vehicle Trade",6564637.33333333
2005,"LUX","DEU","Real Estate",2359400
2005,"HUN","USA","Education",10382540
2005,"AUS","NZL","Other Services",287026021
2005,"SLE","RUS","Communications",2100
2005,"LTU","GRC","Business Services",1400305
2005,"GBR","POL","Communications",127266036
2005,"POL","CHE","Vehicle Trade",635268.5
2005,"ARG","SRB","Retail Trade",30000
2005,"ISR","ROU","Health",651194
2005,"PRT","CZE","Utilities",941204
2005,"GBR","URY","Public Services",3449442
2005,"HUN","PRT","Air Transport",2190309.66666667
2005,"URY","FRA","Other Services",2949250
2005,"NLD","ROU","Education",651194
2005,"LTU","ITA","Water Transport",38536866.6666667
2005,"CYP","FRA","Hospitality",226661659
2005,"USA","PRT","Hospitality",87793274
2005,"POL","FRA","Air Transport",122295566.666667
2005,"NGA","SVN","Other Services",52497
2005,"RoW","GEO","Other Services",23693127
2005,"RUS","GEO","Transport Services",8972048
2005,"HUN","AUT","Other Services",249296563
2005,"LTU","HUN","Business Services",6050093
2005,"LTU","AUS","Hospitality",12790308
2005,"LUX","HKG","Financial Services",152299270
2005,"ISR","THA","Communications",2000
2005,"ITA","RoW","Vehicle Trade",2299825150
2005,"RoW","NLD","Hospitality",30662269286
2005,"AUS","CYP","Utilities",153361
2005,"SVK","AUT","Retail Trade",255114844
2005,"EST","IRL","Transport Services",1360194
2005,"MYS","DEU","Public Services",4718800
2005,"NGA","SRB","Construction",2000
2005,"RUS","MYS","Hospitality",2508756
2005,"DEU","AUT","Education",14156400
2005,"CZE","ESP","Education",221784
2005,"GRC","PRT","Air Transport",2176546.5
2005,"DNK","CHE","Water Transport",21187215.1666667
2005,"LVA","LTU","Water Transport",28813779.3333333
2005,"RoW","ZWE","Communications",10500000
2005,"GRC","AUT","Other Services",16020326
2005,"ESP","ITA","Education",101454200
2005,"PRT","POL","Real Estate",146872.5
2005,"CZE","USA","Vehicle Trade",20388361.8333333
2005,"USA","RoW","Real Estate",8842750000
2005,"RoW","COD","Business Services",76027413
2005,"USA","EST","Retail Trade",12588579
2005,"KGZ","UKR","Health",1111
2005,"RoW","JOR","Air Transport",223601242.833333
2005,"ISL","GRC","Water Transport",324417.5
2005,"RUS","MAR","Inland Transport",246096.833333333
2005,"FRA","PHL","Transport Services",1179700
2005,"SVK","HRV","Water Transport",929604.666666667
2005,"SWE","LUX","Real Estate",63704
2005,"ESP","DEU","Financial Services",94376000
2005,"FJI","AUS","Hospitality",438887015
2005,"RUS","SRB","Wholesale Trade",127166.666666667
2005,"ISL","HUN","Water Transport",83168.8333333333
2005,"SRB","THA","Business Services",16000
2005,"POL","AUT","Public Services",1179700
2005,"ISL","ITA","Business Services",4718800
2005,"SGP","AUS","Air Transport",362813265.333333
2005,"SYR","RUS","Inland Transport",980298.5
2005,"HRV","SWE","Communications",13121804
2005,"SRB","MDA","Air Transport",15166.6666666667
2005,"DEU","USA","Other Services",9514350650
2005,"ROU","SGP","Wholesale Trade",108532.333333333
2005,"RoW","SEN","Business Services",73593765
2005,"MYS","KGZ","Air Transport",86272.8333333333
2005,"GRC","ESP","Vehicle Trade",14329422.6666667
2005,"LTU","ROU","Transport Services",2607138
2005,"GBR","COL","Inland Transport",10638731.1666667
2005,"ZAF","SRB","Hospitality",153000
2005,"TUR","EST","Inland Transport",2530259.33333333
2005,"GBR","FIN","Public Services",9555570
2005,"BRA","GBR","Inland Transport",27028303.3333333
2005,"HRV","CZE","Education",107353
2005,"GRC","USA","Education",40499101
2005,"FIN","RoW","Business Services",184811802
2005,"BHS","RUS","Wholesale Trade",128297.166666667
2005,"NLD","HUN","Construction",1029879
2005,"RUS","BEL","Retail Trade",45440487
2005,"EGY","NLD","Retail Trade",5676716
2005,"IRL","ESP","Real Estate",5308650
2005,"CAN","AUT","Vehicle Trade",7078200
2005,"SWZ","ZAF","Retail Trade",14884857
2005,"NOR","NLD","Other Services",108357804
2005,"BEL","DNK","Education",1179700
2005,"NLD","POL","Hospitality",526949577
2005,"SVN","KOR","Health",4719
2005,"DNK","ROU","Other Services",4068195.5
2005,"BEL","KOR","Public Services",5900000
2005,"MLT","GBR","Education",1724721
2005,"BEL","HRV","Inland Transport",2203877.16666667
2005,"CZE","CHL","Communications",35392
2005,"CZE","HUN","Air Transport",44904100
2005,"KHM","RoW","Hospitality",839528205
2005,"SGP","DEU","Retail Trade",943760000
2005,"AUT","CHL","Retail Trade",4718800
2005,"IRN","GBR","Utilities",4312983.16666667
2005,"LUX","ESP","Air Transport",6055793.33333333
2005,"DEU","ITA","Wholesale Trade",403654016.666667
2005,"RUS","LKA","Financial Services",34506
2005,"HUN","BEL","Financial Services",2430182
2005,"SVN","HRV","Other Services",45032099
2005,"DNK","PRT","Communications",3166315
2005,"FRA","MYS","Vehicle Trade",14942866.6666667
2005,"SVN","SVK","Construction",20055
2005,"CZE","GRC","Air Transport",3524550.66666667
2005,"ESP","AUT","Wholesale Trade",11797000
2005,"LUX","PRT","Vehicle Trade",707820
2005,"SVK","ISL","Inland Transport",265826.166666667
2005,"RUS","TJK","Inland Transport",11562171.8333333
2005,"NLD","GRC","Construction",1179700
2005,"IND","KOR","Vehicle Trade",9066666.66666667
2005,"ARG","USA","Inland Transport",23333333.3333333
2005,"UGA","RoW","Hospitality",1120948614
2005,"KGZ","HKG","Other Services",51529
2005,"ARG","DEU","Other Services",41879350
2005,"ISR","LVA","Other Services",847024.5
2005,"LVA","CHN","Inland Transport",564879.666666667
2005,"POL","NLD","Business Services",234816926
2005,"JPN","SGP","Public Services",28214885
2005,"HRV","SRB","Real Estate",771500
2005,"SGP","DNK","Water Transport",829732164.5
2005,"CHL","KGZ","Utilities",626.333333333333
2005,"GRC","BEL","Financial Services",12622790
2005,"SRB","LUX","Air Transport",114833.333333333
2005,"SWE","BRA","Financial Services",2160031
2005,"IRL","RUS","Business Services",161387862.5
2005,"GBR","DNK","Wholesale Trade",157545592.5
2005,"ARG","BEL","Wholesale Trade",786466.666666667
2005,"ROU","RoW","Health",8797023
2005,"FRA","GRC","Water Transport",376935777.833333
2005,"RoW","SLE","Other Services",959647
2005,"RUS","SLE","Transport Services",14090600
2005,"DEU","IND","Transport Services",49547400
2005,"AUT","SVN","Inland Transport",169560050.666667
2005,"CYM","RUS","Utilities",750.833333333333
2005,"ETH","RoW","Air Transport",77607300.6666667
2005,"THA","KGZ","Real Estate",3250
2005,"NZL","NOR","Hospitality",1914653
2005,"AUS","SVK","Utilities",30475.6666666667
2005,"BDI","RoW","Water Transport",2755588.83333333
2005,"DEU","CHL","Construction",122688800
2005,"SVN","SWE","Public Services",1271716
2005,"USA","VEN","Other Services",209000000
2005,"CHN","SRB","Financial Services",15000
2005,"BEL","SWE","Health",1179700
2005,"NAM","RoW","Real Estate",945630
2005,"MDA","AZE","Communications",9000
2005,"BRN","RoW","Air Transport",52179000
2005,"RUS","BHS","Real Estate",1381830
2005,"TUN","RoW","Other Services",198135736
2005,"TON","RoW","Wholesale Trade",516570.666666667
2005,"IRL","MEX","Business Services",35980850
2005,"BGR","CAN","Retail Trade",4101818
2005,"ITA","DEU","Hospitality",19444995100
2005,"SVN","JPN","Vehicle Trade",149821.833333333
2005,"ESP","NLD","Communications",117597215
2005,"KGZ","THA","Transport Services",2666
2005,"IRL","AUS","Retail Trade",50727100
2005,"FRA","ITA","Business Services",4217427500
2005,"IRN","JPN","Business Services",13571269
2005,"GBR","BLR","Construction",4000
2005,"CAN","JAM","Inland Transport",2200649.66666667
2005,"THA","ROU","Water Transport",54266.1666666667
2005,"FRA","HUN","Water Transport",29762847.6666667
2005,"NOR","LUX","Inland Transport",393233.333333333
2005,"CHE","RUS","Other Services",2217812.5
2005,"BHS","RoW","Public Services",54611648
2005,"MLT","HUN","Financial Services",28313
2005,"SLE","RoW","Business Services",69214.5
2005,"IDN","POL","Public Services",1172622
2005,"AUT","EST","Education",289027
2005,"KGZ","IRQ","Hospitality",15439
2005,"SYR","SRB","Communications",2230000
2005,"BGR","FRA","Public Services",2359400
2005,"SWE","AUS","Water Transport",5231969.16666667
2005,"BEL","PHL","Other Services",589850
2005,"RUS","KNA","Air Transport",17863869.8333333
2005,"DNK","ISL","Business Services",89365225.5
2005,"CAN","POL","Education",293745
2005,"AUT","BEL","Water Transport",24577083.3333333
2005,"LVA","DNK","Hospitality",22515754
2005,"NGA","ROU","Transport Services",651194
2005,"KGZ","CHN","Vehicle Trade",291952.833333333
2005,"USA","ESP","Communications",58000000
2005,"NLD","KOR","Utilities",47900000
2005,"CHN","KGZ","Education",33704
2005,"RUS","CHL","Water Transport",29680.8333333333
2005,"CZE","ISL","Utilities",399721.666666667
2005,"SWE","ITA","Hospitality",314979900
2005,"BEL","CHE","Business Services",1179700
2005,"LTU","SRB","Construction",16000
2005,"ITA","BRA","Education",20054900
2005,"NOR","FIN","Transport Services",39768867
2005,"ROU","TUR","Inland Transport",31220758.3333333
2005,"GIN","RoW","Vehicle Trade",2005000
2005,"MEX","KGZ","Inland Transport",6166.16666666667
2005,"ZAF","DNK","Public Services",20897206
2005,"COM","RoW","Communications",10399367
2005,"BRA","HUN","Wholesale Trade",308295
2005,"LTU","SGP","Vehicle Trade",86511.3333333333
2005,"SVN","PHL","Inland Transport",135468.833333333
2005,"FRA","URY","Vehicle Trade",2162783.33333333
2005,"MLT","GRC","Financial Services",141564
2005,"CAN","MLT","Retail Trade",973253
2005,"SRB","DNK","Real Estate",673000
2005,"MLT","JPN","Hospitality",5416003
2005,"NGA","ITA","Water Transport",8651133.33333333
2005,"MLT","ITA","Real Estate",8257900
2005,"BGR","AUT","Air Transport",34493249
2005,"UZB","KGZ","Water Transport",276281.333333333
2005,"DEU","CYP","Financial Services",13355384
2005,"CAN","KOR","Business Services",43150000
2005,"RoW","NPL","Other Services",34715000
2005,"RUS","NPL","Transport Services",14960
2005,"IDN","DNK","Business Services",7124210
2005,"NGA","HUN","Business Services",11797.5
2005,"HRV","CAN","Vehicle Trade",132912.833333333
2005,"BLZ","KGZ","Health",325841
2005,"RoW","KNA","Utilities",6360645.5
2005,"KOR","RoW","Communications",113700000
2005,"BGR","PRT","Other Services",1024568.5
2005,"LTU","SVN","Other Services",1781936.5
2005,"CZE","IRL","Financial Services",7593729
2005,"KGZ","GBR","Other Services",2409060
2005,"RoW","VNM","Hospitality",1998000000
2005,"FIN","SVK","Retail Trade",3299620
2005,"USA","AUT","Construction",61344400
2005,"CHL","CYP","Vehicle Trade",17105.6666666667
2005,"CHN","FRA","Inland Transport",242624966.666667
